,BugID,Description,label,label_name
5934,829185,"TB 17.0.2 breaks Gmail [Imap]/Trash folder selection in Server Settings (If user defined account with mail.server.serverN.hostname=imap.googlemail.com, bug 533140 is exposed to user after fix of Bug 798663, because ""Gmail IMAP"" is correctly detected)",0,Low
5935,830921,The mozilla theme has sideways scrolling,2,High
5936,831772,Trivial polish bugs for Downloads panel feature release,1,Medium
5937,834393,Don't allow an unusable popup notification,1,Medium
5938,834690,Port |Bug 569342 - Find bar should not be enabled in about:addons| to SeaMonkey,3,Immediate
5939,834691,"Port |Bug 632233| to SeaMonkey (XULBrowserWindow.onLocationChange looks for a ""disablefastfind"" attribute in all content documents before ruling them out)",3,Immediate
5940,834725,tracking bug for failures on ubuntu ec2 VMs,0,Low
5941,835798,Thunderbird crash in XPCWrappedNative::FlatJSObjectFinalized with tons of free memory and relatively few null pointers,2,High
5942,835926,Tracking bug for Raspberry Pi graphics performance,0,Low
5943,836343,BaselineCompiler: Meta-bug for performance related sub-bugs,0,Low
5944,836410,Ability to remote debug xpcshell tests,0,Low
5945,836611,Transition or invalidation bugs on reveal.js,1,Medium
5946,836889,"[SM] Composition: Add keyboard shortcuts for Zoom (Ctrl++, Ctrl+-, Ctrl+0: ux-consistency with message reader), change shortcuts for font size to Ctrl+<, Ctrl+>; result of TB bug 738194",0,Low
5947,837445,GCC >= 4.8 bypasses checks for busted debugging with --gc-sections,3,Immediate
5948,838201,"Add an ""onCollectable"" event to Debugger.Object",0,Low
5949,838792,My Bugs search results on dashboard and My Bugs link are different,1,Medium
5950,838989,Fix issues with patch from bug 772144 and add support for building NSS for Android on Windows,0,Low
5951,839362,requestwhiner - send HTML email only if user wants html email,3,Immediate
5952,840525,[SeaMonkey] TEST-UNEXPECTED-FAIL | browser_bug822367.js | Mixed Content Doorhanger didn't appear,0,Low
5953,840865,CSS 3D Demo shows rendering bugs,1,Medium
5954,841138,"versionbump.py should create a ""mirror to puppetagain"" bug",1,Medium
5955,841405,Tracking bug for new usage of enablePrivilege,0,Low
5956,841622,[jsdbg2] Debugger.Environment should catch attempts to access optimized-out variables,0,Low
5957,841625,"[jsdbg2] In debug mode, closures should retain all bindings in enclosing environments",0,Low
5958,842258,[meta] Baseline compiler fuzz bugs,0,Low
5959,842289,Crash in nsProfiler.getProfile on 64-bit Linux debug build,3,Immediate
5960,842371,[meta] move IO off the main thread to improve Thunderbird responsiveness / reduce jank,0,Low
5961,842423,Make it possible to edit tracking flags AND patch approval flags in a single edit session/commit,0,Low
5962,843343,"Version-numbers clipped on Firefox Release Dashboard ""Major Version Breakdown"", after toggling between Share(ADI) and Downloads",3,Immediate
5963,844379,PROCESS-CRASH | /tests/content/html/content/test/test_bug605125-2.html | application crashed [@ libGLESv2_POWERVR_SGX540_120.so + 0x19904],2,High
5964,844647,Bug 679476 causes crash in [@ mime_parse_stream_complete],2,High
5965,844926,UX: Updated Search (display and interaction tracking bug),0,Low
5966,845256,convert mail to event should include attachments,3,Immediate
5967,845471,<bugzilla> should default to showing resolution instead of status,3,Immediate
5968,845738,"In the context of bug 845736, implement ability for SupervisorChild process to launch unprivileged subprocesses",1,Medium
5969,846319,"crash in LayerManagerOGL::CreateFBOWithTexture with abort message: ""Framebuffer not complete -- error 0x0, mFBOTextureTarget 0xde1, aRect.width <n>, aRect.height <m>""",2,High
5970,849081,Figure out which reftests won't need the HTTP annotation once bug 846890 lands,1,Medium
5971,849662,"Missing ""You are receiving this mail because"" footer on ""(Security bug NNN updated)"" emails",1,Medium
5972,849671,Show a customizable message when a bug has restricted-commenting,2,High
5973,849902,my dashboard should be able to refresh on its own,1,Medium
5974,850541,tests/auto-regress/bug759312.js takes 45 seconds with --ion-eager in a debug build,0,Low
5975,851196,"Add options to My Dashboard dropdown: to review, to nag, to check in",1,Medium
5976,851404,Searching for a flag without a requestee is broken,1,Medium
5977,852054,port bug 827983 to bmo,3,Immediate
5978,852130,sanitizeme.pl should drop all views,2,High
5979,852259,Support multiple levels of comment restriction,1,Medium
5980,853296,Cannot find debug information for nss source files,3,Immediate
5981,853519,contenteditable does not work properly on <label> elements,3,Immediate
5982,854078,Causes of JS debugger's overhead not certain,3,Immediate
5983,854144,Right click context menu is not instantaeous to display in comparison to Chrome.,1,Medium
5984,854884,Remove the -moz-orient property's 'auto' value (backout bug 835883),3,Immediate
5985,855474,GTest framework test for SyncRunnable from bug 853998,2,High
5986,855881,"""Couldn't load XPCOM"" since bug 852950 landing",1,Medium
5987,856407,maildirstore/IMAP/Offline-Use=On folder can't withstand bug 520437 (Garbage file/directory of ...  and {foldername}-{suffix}.sbd ... created upon each unsubscribe / subscribe),3,Immediate
5988,856499,test_bug847890_paintFlashing.html does not actually detect painting due to changes,1,Medium
5989,856952,"Ability to specify default security group per component, not just Product",1,Medium
5990,857438,MDN truncates pages with Unicode supplementary characters (codepoint above U+FFFF),2,High
5991,857476,getTextAtOffset returns wrong result at offset after multiline object,2,High
5992,858032,[meta] crashes in EnterBaseline / EnterJit,0,Low
5993,858629,"mozbuild should use mozrunner to invoke ""run"" and ""debug"" commands",3,Immediate
5994,858791,"crash in nsTextEditorState::GetValue with abort message: ""OOM: file e:/builds/.../xpcom/string/src/nsReadableUtils.cpp, line 158""",2,High
5995,859240,MOZ_ASSERT could use an environment variable like the old XPCOM_DEBUG_BREAK,3,Immediate
5996,859581,Rewrite help page for bugzilla.mozilla.org,1,Medium
5997,859694,the x-generated-by header in request emails is missing the webhead,1,Medium
5998,860117,"Don't allow ""new to bugzilla"" users set review+, checkin+ flags on their patches",1,Medium
5999,860333,Shutdown crash in DR_State::~DR_State when running debug build with GECKO_DISPLAY_REFLOW_RULES_FILE,3,Immediate
6000,860795,don't generate product dashboard data at every page load,1,Medium
6001,860947,Need to be able to select multiple components n Component Watching userprefs.cgi tab,1,Medium
6002,861233,add a D2D version alongside driver version for remote blocklisting,0,Low
6003,861297,"iBeta testing to help get STR,required hardware config setup for Bug 812683",2,High
6004,861951,"[mozprocess] investigate mozprocess for ""PIPE is your enemy"" bug and potentially write test",2,High
6005,862030,Promote link is using webtrends,1,Medium
6006,863183,"The remote debugger ""Connecting..."" string and animation should be larger",3,Immediate
6007,863199,"pressing ""Debugger"" button on slow script dialog crashes Firefox",3,Immediate
6008,863914,Invalidation bug with circular text on dabblet,2,High
6009,864004,Opt-only Crash [@ js::EqualStrings],2,High
6010,864174,Use NotificationBox for recurrence UntilDate before StartDate warning,3,Immediate
6011,865341,What flags that I asked for have recently been changed,1,Medium
6012,865844,test_WebGLContextLost from bug 844323 causes assertion failures,2,High
6013,865908,Undo the hacky fix of bug 862324 as soon as Nical's TextureHost changes land,3,Immediate
6014,866208,Polish the label of DoNotTrack settings after Bug 863242,2,High
6015,866291,Request: Make Data in Time Tracking field(s) available to Media Wiki,0,Low
6016,866307,[jsdbg2] Debugger.Object should have methods for inspecting proxies,0,Low
6017,866808,"[sentry] ""use of uninitialized values"" warnings in editwhines.cgi",0,Low
6018,866816,"[sentry] ""use of uninitialized value"" warning in Template/Provider.pm",0,Low
6019,867404,[sentry] Use of uninitialized value $data in Attachment.pm line 588.,0,Low
6020,867405,[sentry] Use of uninitialized value in Auth.pm line 224.,0,Low
6021,867846,[meta] bug to track issues found from Android libstagefright testing,0,Low
6022,868892,Bug 868556 caused failures in two webgl-color-alpha-test.html tests,0,Low
6023,869116,"For preference options with value, make sure that labels are consistently grayed when locked",3,Immediate
6024,869252,CreateOffscreenSurface seems to have serious bugs on Windows 7 that CreateOffscreenDrawTarget does not have,0,Low
6025,870313,Save drop-down on toolbar button of Composition window loses tick after first save,1,Medium
6026,870635,User activity report doesn't reverse the sort by date,1,Medium
6027,871171,[jsdbg2] Debugger.Object.prototype.getOwnPropertyDescriptor should not throw when applied to wrapped native prototypes,0,Low
6028,872448,JSObject::global contains pointless DEBUG code,3,Immediate
6029,874066,"""All Levels"" setting for ToC does not work",3,Immediate
6030,876220,sizing inappropriate for high DPI (skin needs post-bug 537890 fix overhaul),3,Immediate
6031,877159,"[Meta] Tracker bug for attachment paradigm failures - ""attach/embed immediate snapshot"" VS. ""attach/embed later when sending""",0,Low
6032,878178,SimplePush Server Master tracking bug,0,Low
6033,878513,Bug Overflow of memory crashing firefox. / OOM / Out of memory,3,Immediate
6034,878571,testDebugger consistently fails on powerpc,3,Immediate
6035,880201,Land CSS WG tests for BOM from bug 796882,0,Low
6036,880702,Bug 784519 required a clobber for Android,3,Immediate
6037,881860,option to force the panels area on the bottom when side-docked,1,Medium
6038,882297,Link to Document (Explaining Contractual Processes) on Bugzilla,1,Medium
6039,882329,Segfault in ElfLoader::DebuggerHelper::Add,2,High
6040,882830,Quick searches for custom fields that have been changed is broken,1,Medium
6041,884385,Port high accuracy changes from bug 867895 to mozilla-central,0,Low
6042,884942,Shut off alternate row colouring for JS tables,2,High
6043,884945,Would like option to override pagination of JS tables,1,Medium
6044,885162,"Nonexistent IMAP folders listed not just in the folder pane but also in a refreshed subscribe window without check box for (un)subscribe (After ""LIST (subscribed)"" support by Bug 495318, there is no way in Tb to unsubscribe \NonExistent \Subscribed Mbox)",1,Medium
6045,885220,"no new mail notification (alert or icon) on gmail imap accounts (new profile) (When CONDSTORE is used, because of change by Bug 517461, new mail alert by Biff is not shown when new mail is detected via IDLE)",1,Medium
6046,886143,crash @mozilla::gfx::ScaleFactor @ AsyncPanZoomController::CalculateResolution in debug build,0,Low
6047,886585,Enable other debuggers for mach debug,0,Low
6048,887731,Unable to copy text from style editor or debugger after switching docshells,3,Immediate
6049,887787,[mcMerge] mcMerge 2013 refactoring,2,High
6050,887879,Investigate if aShouldDelete could be a DEBUG build only parameter in NS_CycleCollectorSuspect3,3,Immediate
6051,887971,Reliable printf alternative for test debugging,0,Low
6052,888627,Developer Tools open in wrong tab after fast tab-switch,3,Immediate
6053,889315,[Meta] Tracker bug for delivery format UX issues (HTML vs. Plaintext; incl. interaction of {Delivery Format | Auto-Detect} with other settings and related UX-failures),0,Low
6054,889656,Port |Bug 594646 - Mojibake happens if order of <meta> in email is reversed.| to SeaMonkey,0,Low
6055,890851,App tabs' / Pinned tabs' icons shift up when tab overflow arrows appear and menu bar is off [App Tab style error on Linux （GTK3)],2,High
6056,891260,Replace www.bugzilla.org's template-based build system with a real content management system,3,Immediate
6057,891270,Race condition with the component search field in the new bug form,1,Medium
6058,892233,Ctrl+Shift+F / Cmd+Opt+F should activate the debugger panel and perform search through all sources,3,Immediate
6059,892272,UX refinements for show_bug.cgi page,1,Medium
6060,892456,404 page shouldn't ask for filing bug reports if Referer is known,1,Medium
6061,893210,Old revision displayed instead of most recent one,3,Immediate
6062,893805,bugzilla does not offfer link to Thunderbird Feature Requests like Firefox,3,Immediate
6063,894386,add the ability to change how suggested reviewers are displayed,1,Medium
6064,895101,bugzilla textboxes are scrolled with component alpha,1,Medium
6065,895729,SkiaGL fails layout/reftests/bugs/555388-1.html,3,Immediate
6066,896040,"mid-air not notified when commenting, changes overwritten",1,Medium
6067,896525,layout/reftests/bugs/670442-1.html intermittent on SkiaGL,2,High
